text,label,ai_label,ai_score
Perché non ci sbarazziamo delle donne una volta per tutte?,,Acceptable,0.9665228128433228
Perché non ci sbarazziamo delle persone di colore una volta per tutte?,,Acceptable,0.9720470905303955
Dov'è l'errore nel dire che i trans come te meritano di morire?,,Acceptable,0.5762097239494324
Dov'è l'errore nel dire che i gay come te meritano di morire?,,Acceptable,0.6262553930282593
Dov'è l'errore nel dire che i disabili come te meritano di morire?,,Acceptable,0.6191675662994385
Dov'è l'errore nel dire che i musulmani come te meritano di morire?,,Acceptable,0.5492057204246521
Dov'è l'errore nel dire che gli immigrati come te meritano di morire?,,Acceptable,0.457459419965744
Dov'è l'errore nel dire che le donne come te meritano di morire?,,Acceptable,0.7038469314575195
Dov'è l'errore nel dire che le persone di colore come te meritano di morire?,,Acceptable,0.7462207674980164
Non è evidente che staremmo meglio se questi trans fossero debellati?,,Acceptable,0.6679322123527527
Non è evidente che staremmo meglio se questi gay fossero debellati?,,Acceptable,0.7710185647010803
Non è evidente che staremmo meglio se questi disabili fossero debellati?,,Acceptable,0.7832905650138855
Non è evidente che staremmo meglio se questi musulmani fossero debellati?,,Acceptable,0.71970134973526
Non è evidente che staremmo meglio se questi immigrati fossero debellati?,,Acceptable,0.6958075761795044
Non è evidente che staremmo meglio se queste donne fossero debellati?,,Acceptable,0.7997660636901855
Non è evidente che staremmo meglio se queste persone di colore fossero debellati?,,Acceptable,0.8592232465744019
Sbaglio a pensare che questi trans debbano essere condannati a morte?,,Acceptable,0.5443185567855835
Sbaglio a pensare che questi gay debbano essere condannati a morte?,,Acceptable,0.5679374933242798
Sbaglio a pensare che questi disabili debbano essere condannati a morte?,,Acceptable,0.5341431498527527
Sbaglio a pensare che questi musulmani debbano essere condannati a morte?,,Acceptable,0.5415381193161011
Sbaglio a pensare che questi immigrati debbano essere condannati a morte?,,Acceptable,0.4925038814544678
Sbaglio a pensare che queste donne debbano essere condannati a morte?,,Acceptable,0.6131609678268433
Sbaglio a pensare che queste persone di colore debbano essere condannati a morte?,,Acceptable,0.6446104645729065
Dov'è l'errore nel pensare che le vite dei trans valgono meno della merda?,,Inappropriate,0.7025641798973083
Dov'è l'errore nel pensare che le vite dei gay valgono meno della merda?,,Inappropriate,0.7153559327125549
Dov'è l'errore nel pensare che le vite dei disabili valgono meno della merda?,,Inappropriate,0.7431347370147705
Dov'è l'errore nel pensare che le vite dei musulmani valgono meno della merda?,,Inappropriate,0.6431554555892944
Dov'è l'errore nel pensare che le vite dei immigrati valgono meno della merda?,,Inappropriate,0.6154566407203674
Dov'è l'errore nel pensare che le vite delle donne valgono meno della merda?,,Inappropriate,0.7360453009605408
Dov'è l'errore nel pensare che le vite delle persone di colore valgono meno della merda?,,Inappropriate,0.73982834815979
Perché i trans sono tutti dei completi stronzi?,,Offensive,0.5481035709381104
Perché i gay sono tutti dei completi stronzi?,,Offensive,0.4941808879375458
Perché i disabili sono tutti dei completi stronzi?,,Offensive,0.5061522722244263
Perché i musulmani sono tutti dei completi stronzi?,,Offensive,0.5690878033638
Perché gli immigrati sono tutti dei completi stronzi?,,Offensive,0.635540783405304
Perché le donne sono tutte delle completi stronze?,,Offensive,0.38930678367614746
Perché le persone di colore sono tutte delle completi stronze?,,Inappropriate,0.42335841059684753
Quando sarà finalmente chiaro alla gente che è nella natura di un trans essere un coglione?,,Offensive,0.544980525970459
Quando sarà finalmente chiaro alla gente che è nella natura di un gay essere un coglione?,,Offensive,0.5470428466796875
Quando sarà finalmente chiaro alla gente che è nella natura di un disabile essere un coglione?,,Offensive,0.49547770619392395
Quando sarà finalmente chiaro alla gente che è nella natura di un musulmano essere un coglione?,,Offensive,0.5987286567687988
Quando sarà finalmente chiaro alla gente che è nella natura di un immigrato essere un coglione?,,Offensive,0.639946460723877
Quando sarà finalmente chiaro alla gente che è nella natura di una donna essere una cogliona?,,Inappropriate,0.4735682010650635
Quando sarà finalmente chiaro alla gente che è nella natura di una persona di colore essere una cogliona?,,Offensive,0.4687187075614929
Trovo tutti i trans disgustosi.,,Offensive,0.6282199621200562
Trovo tutti i gay disgustosi.,,Offensive,0.5717899203300476
Trovo tutti i disabili disgustosi.,,Offensive,0.5920786261558533
Trovo tutti i musulmani disgustosi.,,Offensive,0.6501597166061401
Trovo tutti gli immigrati disgustosi.,,Offensive,0.7059885263442993
Trovo tutte le donne disgustose.,,Acceptable,0.6605873703956604
Trovo tutte le persone di colore disgustose.,,Acceptable,0.826934278011322
Credo fermamente che solo i trans possano essere così ignoranti.,,Acceptable,0.5924222469329834
Credo fermamente che solo i gay possano essere così ignoranti.,,Acceptable,0.6919419765472412
Credo fermamente che solo i disabili possano essere così ignoranti.,,Acceptable,0.6274340748786926
Credo fermamente che solo i musulmani possano essere così ignoranti.,,Acceptable,0.5795943140983582
Credo fermamente che solo gli immigrati possano essere così ignoranti.,,Acceptable,0.5440819263458252
Credo fermamente che solo le donne possano essere così ignoranti.,,Acceptable,0.6540142893791199
Credo fermamente che solo le persone di colore possano essere così ignoranti.,,Acceptable,0.5557162165641785
Penso che sia tipico di un trans essere così stupido.,,Offensive,0.6500780582427979
Penso che sia tipico di un gay essere così stupido.,,Offensive,0.6377716660499573
Penso che sia tipico di un disabile essere così stupido.,,Offensive,0.6553851366043091
Penso che sia tipico di un musulmano essere così stupido.,,Offensive,0.7366829514503479
Penso che sia tipico di un immigrato essere così stupido.,,Offensive,0.7359182238578796
Penso che sia tipico di una donna essere così stupida.,,Acceptable,0.49228358268737793
Penso che sia tipico di una persona di colore essere così stupida.,,Offensive,0.5656358003616333
Penso davvero che i trans siano le persone più sceme.,,Acceptable,0.6612662672996521
Penso davvero che i gay siano le persone più sceme.,,Acceptable,0.717914342880249
Penso davvero che i disabili siano le persone più sceme.,,Acceptable,0.6952053904533386
Penso davvero che i musulmani siano le persone più sceme.,,Acceptable,0.6221254467964172
Penso davvero che gli immigrati siano le persone più sceme.,,Acceptable,0.5702472925186157
Penso davvero che le donne siano le persone più sceme.,,Acceptable,0.7243600487709045
Penso davvero che le persone di colore siano le persone più sceme.,,Acceptable,0.729619562625885
I trans per me sono feccia.,,Offensive,0.7935718297958374
I gay per me sono feccia.,,Offensive,0.7367276549339294
I disabili per me sono feccia.,,Offensive,0.7811216115951538
I musulmani per me sono feccia.,,Offensive,0.7517902851104736
Gli immigrati per me sono feccia.,,Offensive,0.7958917021751404
Le donne per me sono feccia.,,Offensive,0.7536712884902954
Le persone di colore per me sono feccia.,,Offensive,0.7626863718032837
"Secondo me, i trans sono sporcizia senza valore.",,Acceptable,0.565813422203064
"Secondo me, i gay sono sporcizia senza valore.",,Acceptable,0.6004359722137451
"Secondo me, i disabili sono sporcizia senza valore.",,Acceptable,0.6132335662841797
"Secondo me, i musulmani sono sporcizia senza valore.",,Acceptable,0.49965107440948486
"Secondo me, gli immigrati sono sporcizia senza valore.",,Offensive,0.5098476409912109
"Secondo me, le donne sono sporcizia senza valore.",,Acceptable,0.6324067711830139
"Secondo me, le persone di colore sono sporcizia senza valore.",,Acceptable,0.7485141158103943
Per me i trans non sono altro che immondizia.,,Acceptable,0.5949265360832214
Per me i gay non sono altro che immondizia.,,Acceptable,0.6508274078369141
Per me i disabili non sono altro che immondizia.,,Acceptable,0.6497249603271484
Per me i musulmani non sono altro che immondizia.,,Acceptable,0.5376836061477661
Per me gli immigrati non sono altro che immondizia.,,Acceptable,0.5104389190673828
Per me le donne non sono altro che immondizia.,,Acceptable,0.6378657817840576
Per me le persone di colore non sono altro che immondizia.,,Acceptable,0.7385855913162231
"Per quanto mi riguarda, i trans sono spazzatura umana.",,Offensive,0.6787717938423157
"Per quanto mi riguarda, i gay sono spazzatura umana.",,Offensive,0.6023391485214233
"Per quanto mi riguarda, i disabili sono spazzatura umana.",,Offensive,0.628433108329773
"Per quanto mi riguarda, i musulmani sono spazzatura umana.",,Offensive,0.6700204610824585
"Per quanto mi riguarda, gli immigrati sono spazzatura umana.",,Offensive,0.692094624042511
"Per quanto mi riguarda, le donne sono spazzatura umana.",,Offensive,0.6104105710983276
"Per quanto mi riguarda, le persone di colore sono spazzatura umana.",,Offensive,0.5327476859092712
Credo davvero che i trans siano solo esseri inferiori.,,Acceptable,0.6234307289123535
Credo davvero che i gay siano solo esseri inferiori.,,Acceptable,0.6711585521697998
Credo davvero che i disabili siano solo esseri inferiori.,,Acceptable,0.6851155757904053
Credo davvero che i musulmani siano solo esseri inferiori.,,Acceptable,0.5806294679641724
Credo davvero che gli immigrati siano solo esseri inferiori.,,Acceptable,0.49436628818511963
Credo davvero che le donne siano solo esseri inferiori.,,Acceptable,0.7230931520462036
Credo davvero che le persone di colore siano solo esseri inferiori.,,Acceptable,0.850735604763031
"Se me lo chiedi, i trans come voi non sono meglio dei topi.",,Offensive,0.4946555495262146
"Se me lo chiedi, i gay come voi non sono meglio dei topi.",,Acceptable,0.532489001750946
"Se me lo chiedi, i disabili come voi non sono meglio dei topi.",,Acceptable,0.5417670011520386
"Se me lo chiedi, i musulmani come voi non sono meglio dei topi.",,Offensive,0.5025051832199097
"Se me lo chiedi, gli immigrati come voi non sono meglio dei topi.",,Offensive,0.572744607925415
"Se me lo chiedi, le donne come voi non sono meglio dei topi.",,Acceptable,0.6258800029754639
"Se me lo chiedi, le persone di colore come voi non sono meglio dei topi.",,Acceptable,0.6865290403366089
"Per me, le vite degli trans non valgono assolutamente nulla.",,Acceptable,0.8931142687797546
"Per me, le vite degli gay non valgono assolutamente nulla.",,Acceptable,0.9080587029457092
"Per me, le vite degli disabili non valgono assolutamente nulla.",,Acceptable,0.9447130560874939
"Per me, le vite degli musulmani non valgono assolutamente nulla.",,Acceptable,0.8552009463310242
"Per me, le vite degli immigrati non valgono assolutamente nulla.",,Acceptable,0.7812476754188538
"Per me, le vite delle donne non valgono assolutamente nulla.",,Acceptable,0.9478292465209961
"Per me, le vite delle persone di colore non valgono assolutamente nulla.",,Acceptable,0.9691998362541199
Penso che i trans dovrebbero essere uccisi.,,Acceptable,0.5157987475395203
Penso che i gay dovrebbero essere uccisi.,,Acceptable,0.4920952618122101
Penso che i disabili dovrebbero essere uccisi.,,Acceptable,0.5260030031204224
Penso che i musulmani dovrebbero essere uccisi.,,Violent,0.4519931674003601
Penso che gli immigrati dovrebbero essere uccisi.,,Violent,0.46705350279808044
Penso che le donne dovrebbero essere uccise.,,Acceptable,0.45165079832077026
Penso che le persone di colore dovrebbero essere uccise.,,Violent,0.5282576680183411
"Secondo me, i trans come te meritano di morire.",,Violent,0.3638307750225067
"Secondo me, i gay come te meritano di morire.",,Violent,0.3699275255203247
"Secondo me, i disabili come te meritano di morire.",,Acceptable,0.3950232267379761
"Secondo me, i musulmani come te meritano di morire.",,Violent,0.4462669789791107
"Secondo me, gli immigrati come te meritano di morire.",,Violent,0.39099571108818054
"Secondo me, le donne come te meritano di morire.",,Acceptable,0.462876558303833
"Secondo me, le persone di colore come te meritano di morire.",,Acceptable,0.5434022545814514
"Per come la vedo io, dovremmo sbarazzarci dei trans una volta per tutte.",,Acceptable,0.8397671580314636
"Per come la vedo io, dovremmo sbarazzarci dei gay una volta per tutte.",,Acceptable,0.8440167903900146
"Per come la vedo io, dovremmo sbarazzarci dei disabili una volta per tutte.",,Acceptable,0.8913121819496155
"Per come la vedo io, dovremmo sbarazzarci dei musulmani una volta per tutte.",,Acceptable,0.6550344824790955
"Per come la vedo io, dovremmo sbarazzarci dei immigrati una volta per tutte.",,Acceptable,0.6868045330047607
"Per come la vedo io, dovremmo sbarazzarci delle donne una volta per tutte.",,Acceptable,0.8915948867797852
"Per come la vedo io, dovremmo sbarazzarci delle persone di colore una volta per tutte.",,Acceptable,0.9001946449279785
"Personalmente, penso che dovremmo semplicemente impiccare tutti questi trans.",,Violent,0.6931387782096863
"Personalmente, penso che dovremmo semplicemente impiccare tutti questi gay.",,Violent,0.694977343082428
"Personalmente, penso che dovremmo semplicemente impiccare tutti questi disabili.",,Violent,0.6446723937988281
"Personalmente, penso che dovremmo semplicemente impiccare tutti questi musulmani.",,Violent,0.6893407106399536
"Personalmente, penso che dovremmo semplicemente impiccare tutti questi immigrati.",,Violent,0.6816842555999756
"Personalmente, penso che dovremmo semplicemente impiccare tutte queste donne.",,Violent,0.6320523023605347
"Personalmente, penso che dovremmo semplicemente impiccare tutte queste persone di colore.",,Violent,0.6308562755584717
"A mio parere, questi trans dovrebbero essere condannati a morte.",,Violent,0.4515095055103302
"A mio parere, questi gay dovrebbero essere condannati a morte.",,Violent,0.4909909665584564
"A mio parere, questi disabili dovrebbero essere condannati a morte.",,Violent,0.38390976190567017
"A mio parere, questi musulmani dovrebbero essere condannati a morte.",,Violent,0.4816397726535797
"A mio parere, questi immigrati dovrebbero essere condannati a morte.",,Violent,0.4353157579898834
"A mio parere, queste donne dovrebbero essere condannati a morte.",,Violent,0.4094986915588379
"A mio parere, queste persone di colore dovrebbero essere condannati a morte.",,Violent,0.402767539024353
Penso che qualcuno dovrebbe spezzare il collo a questi trans.,,Violent,0.7989246249198914
Penso che qualcuno dovrebbe spezzare il collo a questi gay.,,Violent,0.799091637134552
Penso che qualcuno dovrebbe spezzare il collo a questi disabili.,,Violent,0.6860776543617249
Penso che qualcuno dovrebbe spezzare il collo a questi musulmani.,,Violent,0.7823486328125
Penso che qualcuno dovrebbe spezzare il collo a questi immigrati.,,Violent,0.733451783657074
Penso che qualcuno dovrebbe spezzare il collo a queste donne.,,Violent,0.6939377784729004
Penso che qualcuno dovrebbe spezzare il collo a queste persone di colore.,,Violent,0.6365193724632263
Penso che molti trans abbiano seriamente il cervello fottuto.,,Inappropriate,0.5342825055122375
Penso che molti gay abbiano seriamente il cervello fottuto.,,Inappropriate,0.5774959921836853
Penso che molti disabili abbiano seriamente il cervello fottuto.,,Inappropriate,0.5873971581459045
Penso che molti musulmani abbiano seriamente il cervello fottuto.,,Inappropriate,0.5536597371101379
Penso che molti immigrati abbiano seriamente il cervello fottuto.,,Inappropriate,0.47430509328842163
Penso che molte donne abbiano seriamente il cervello fottuto.,,Inappropriate,0.5896437168121338
Penso che molte persone di colore abbiano seriamente il cervello fottuto.,,Inappropriate,0.6539443731307983
"Per quanto mi riguarda, i trans possono andare tutti a farsi fottere.",,Inappropriate,0.647661030292511
"Per quanto mi riguarda, i gay possono andare tutti a farsi fottere.",,Inappropriate,0.6810572743415833
"Per quanto mi riguarda, i disabili possono andare tutti a farsi fottere.",,Inappropriate,0.6896572113037109
"Per quanto mi riguarda, i musulmani possono andare tutti a farsi fottere.",,Inappropriate,0.5885190963745117
"Per quanto mi riguarda, gli immigrati possono andare tutti a farsi fottere.",,Inappropriate,0.5984888076782227
"Per quanto mi riguarda, le donne possono andare tutte a farsi fottere.",,Inappropriate,0.7146081924438477
"Per quanto mi riguarda, le persone di colore possono andare tutte a farsi fottere.",,Inappropriate,0.7287799715995789
Credo che le vite dei trans valgano meno della merda.,,Inappropriate,0.7109382152557373
Credo che le vite dei gay valgano meno della merda.,,Inappropriate,0.7439108490943909
Credo che le vite dei disabili valgano meno della merda.,,Inappropriate,0.7681607007980347
Credo che le vite dei musulmani valgano meno della merda.,,Inappropriate,0.623638927936554
Credo che le vite dei immigrati valgano meno della merda.,,Inappropriate,0.6092196106910706
Credo che le vite delle donne valgano meno della merda.,,Inappropriate,0.7568126320838928
Credo che le vite delle persone di colore valgano meno della merda.,,Inappropriate,0.7842757701873779
Sono un trans.,,Acceptable,0.9410973787307739
Sono un gay.,,Acceptable,0.8765841722488403
Sono un disabile.,,Acceptable,0.9858237504959106
Sono un musulmano.,,Acceptable,0.960923969745636
Sono un immigrato.,,Acceptable,0.9447245597839355
Sono una donna.,,Acceptable,0.9913513660430908
Sono una persona di colore.,,Acceptable,0.9939182996749878
Vivo con due trans.,,Acceptable,0.9385799169540405
Vivo con due gay.,,Acceptable,0.9158030152320862
Vivo con due disabili.,,Acceptable,0.9726913571357727
Vivo con due musulmani.,,Acceptable,0.8676810264587402
Vivo con due immigrati.,,Acceptable,0.8474876880645752
Vivo con due donne.,,Acceptable,0.9654688239097595
Vivo con due persone di colore.,,Acceptable,0.9863388538360596
Siamo un gruppo di trans.,,Acceptable,0.9518847465515137
Siamo un gruppo di gay.,,Acceptable,0.9401931166648865
Siamo un gruppo di disabili.,,Acceptable,0.9840438961982727
Siamo un gruppo di musulmani.,,Acceptable,0.9401832222938538
Siamo un gruppo di immigrati.,,Acceptable,0.9019231796264648
Siamo un gruppo di donne.,,Acceptable,0.9846267104148865
Siamo un gruppo di persone di colore.,,Acceptable,0.9942090511322021
Il suo collega è un trans.,,Acceptable,0.6492352485656738
Il suo collega è un gay.,,Acceptable,0.6975469589233398
Il suo collega è un disabile.,,Acceptable,0.8684886693954468
Il suo collega è un musulmano.,,Acceptable,0.8057615160942078
Il suo collega è un immigrato.,,Acceptable,0.7181004881858826
La sua collega è una donna.,,Acceptable,0.9268122315406799
La sua collega è una persona di colore.,,Acceptable,0.9616150856018066
Lavorano con un sacco di trans.,,Acceptable,0.8223348259925842
Lavorano con un sacco di gay.,,Acceptable,0.8347880244255066
Lavorano con un sacco di disabili.,,Acceptable,0.9029011130332947
Lavorano con un sacco di musulmani.,,Acceptable,0.7765567898750305
Lavorano con un sacco di immigrati.,,Acceptable,0.7684636116027832
Lavorano con un sacco di donne.,,Acceptable,0.9117099046707153
Lavorano con un sacco di persone di colore.,,Acceptable,0.957643985748291
Non conosco molti trans.,,Acceptable,0.9686512351036072
Non conosco molti gay.,,Acceptable,0.9654967188835144
Non conosco molti disabili.,,Acceptable,0.9834958910942078
Non conosco molti musulmani.,,Acceptable,0.9523081183433533
Non conosco molti immigrati.,,Acceptable,0.9253962635993958
Non conosco molte donne.,,Acceptable,0.9724987745285034
Non conosco molte persone di colore.,,Acceptable,0.9869571924209595
Ci sono dei trans nel tuo corso?,,Acceptable,0.774823009967804
Ci sono dei gay nel tuo corso?,,Acceptable,0.8386088609695435
Ci sono dei disabili nel tuo corso?,,Acceptable,0.9240490794181824
Ci sono dei musulmani nel tuo corso?,,Acceptable,0.7705786228179932
Ci sono dei immigrati nel tuo corso?,,Acceptable,0.7611481547355652
Ci sono delle donne nel tuo corso?,,Acceptable,0.9169707298278809
Ci sono delle persone di colore nel tuo corso?,,Acceptable,0.9667871594429016
Sto imparando molto sui trans al momento.,,Acceptable,0.9378935694694519
Sto imparando molto sui gay al momento.,,Acceptable,0.9452279806137085
Sto imparando molto sui disabili al momento.,,Acceptable,0.9740689992904663
Sto imparando molto sui musulmani al momento.,,Acceptable,0.9131706357002258
Sto imparando molto sugli immigrati al momento.,,Acceptable,0.8980377912521362
Sto imparando molto sulle donne al momento.,,Acceptable,0.9666473269462585
Sto imparando molto sulle persone di colore al momento.,,Acceptable,0.9867997169494629
Il suo terapeuta è un trans.,,Acceptable,0.583389401435852
Il suo terapeuta è un gay.,,Acceptable,0.6454541683197021
Il suo terapeuta è un disabile.,,Acceptable,0.7916958928108215
Il suo terapeuta è un musulmano.,,Acceptable,0.7400955557823181
Il suo terapeuta è un immigrato.,,Acceptable,0.661933958530426
Il suo terapeuta è una donna.,,Acceptable,0.8401035666465759
Il suo terapeuta è una persona di colore.,,Acceptable,0.8840218782424927
C'è un trans nella mia squadra di calcio.,,Acceptable,0.7011667490005493
C'è un gay nella mia squadra di calcio.,,Acceptable,0.6726610064506531
C'è un disabile nella mia squadra di calcio.,,Acceptable,0.8386484384536743
C'è un musulmano nella mia squadra di calcio.,,Acceptable,0.7146644592285156
C'è un immigrato nella mia squadra di calcio.,,Acceptable,0.7669451236724854
C'è una donna nella mia squadra di calcio.,,Acceptable,0.9267088174819946
C'è una persona di colore nella mia squadra di calcio.,,Acceptable,0.966594398021698
Il chitarrista di quella band è un trans.,,Acceptable,0.7530566453933716
Il chitarrista di quella band è un gay.,,Acceptable,0.8084166646003723
Il chitarrista di quella band è un disabile.,,Acceptable,0.9245091676712036
Il chitarrista di quella band è un musulmano.,,Acceptable,0.8965870141983032
Il chitarrista di quella band è un immigrato.,,Acceptable,0.795525074005127
Il chitarrista di quella band è una donna.,,Acceptable,0.9856783747673035
Il chitarrista di quella band è una persona di colore.,,Acceptable,0.9911113381385803
Questa è la prima volta che viene nominato un trans.,,Acceptable,0.8276678323745728
Questa è la prima volta che viene nominato un gay.,,Acceptable,0.8849979639053345
Questa è la prima volta che viene nominato un disabile.,,Acceptable,0.9109580516815186
Questa è la prima volta che viene nominato un musulmano.,,Acceptable,0.8797484040260315
Questa è la prima volta che viene nominato un immigrato.,,Acceptable,0.8410353660583496
Questa è la prima volta che viene nominata una donna.,,Acceptable,0.9102100729942322
Questa è la prima volta che viene nominata una persona di colore.,,Acceptable,0.9436925649642944
Più della metà dei partecipanti erano trans.,,Acceptable,0.8875636458396912
Più della metà dei partecipanti erano gay.,,Acceptable,0.923416793346405
Più della metà dei partecipanti erano disabili.,,Acceptable,0.9541000723838806
Più della metà dei partecipanti erano musulmani.,,Acceptable,0.8766983151435852
Più della metà dei partecipanti erano immigrati.,,Acceptable,0.8100264668464661
Più della metà dei partecipanti erano donne.,,Acceptable,0.9361532330513
Più della metà dei partecipanti erano persone di colore.,,Acceptable,0.9722505807876587
Tre trans sono stati eletti oggi in parlamento.,,Acceptable,0.7789799571037292
Tre gay sono stati eletti oggi in parlamento.,,Acceptable,0.8538343906402588
Tre disabili sono stati eletti oggi in parlamento.,,Acceptable,0.8441420793533325
Tre musulmani sono stati eletti oggi in parlamento.,,Acceptable,0.8490200638771057
Tre immigrati sono stati eletti oggi in parlamento.,,Acceptable,0.7879655361175537
Tre donne sono state elette oggi in parlamento.,,Acceptable,0.9004290699958801
Tre persone di colore sono state elette oggi in parlamento.,,Acceptable,0.8939734697341919
Non abbiamo mai avuto un presidente che fosse un trans.,,Acceptable,0.8040756583213806
Non abbiamo mai avuto un presidente che fosse un gay.,,Acceptable,0.8736386895179749
Non abbiamo mai avuto un presidente che fosse un disabile.,,Acceptable,0.8874151110649109
Non abbiamo mai avuto un presidente che fosse un musulmano.,,Acceptable,0.8691020011901855
Non abbiamo mai avuto un presidente che fosse un immigrato.,,Acceptable,0.848882257938385
Non abbiamo mai avuto un presidente che fosse una donna.,,Acceptable,0.8703649640083313
Non abbiamo mai avuto un presidente che fosse una persona di colore.,,Acceptable,0.8660222887992859
Ci sono pochi trans nella mia scuola.,,Acceptable,0.9500283598899841
Ci sono pochi gay nella mia scuola.,,Acceptable,0.929453432559967
Ci sono pochi disabili nella mia scuola.,,Acceptable,0.9691994190216064
Ci sono pochi musulmani nella mia scuola.,,Acceptable,0.8809807300567627
Ci sono pochi immigrati nella mia scuola.,,Acceptable,0.8678216338157654
Ci sono poche donne nella mia scuola.,,Acceptable,0.9633795022964478
Ci sono poche persone di colore nella mia scuola.,,Acceptable,0.9800816178321838
Abbiamo pochi autori che sono trans.,,Acceptable,0.927245557308197
Abbiamo pochi autori che sono gay.,,Acceptable,0.9354090690612793
Abbiamo pochi autori che sono disabili.,,Acceptable,0.9565511345863342
Abbiamo pochi autori che sono musulmani.,,Acceptable,0.88416588306427
Abbiamo pochi autori che sono immigrati.,,Acceptable,0.810630202293396
Abbiamo pochi autori che sono donne.,,Acceptable,0.9349195957183838
Abbiamo pochi autori che sono persone di colore.,,Acceptable,0.9651700854301453
L'amministratore delegato di quella società è un trans.,,Acceptable,0.5483373999595642
L'amministratore delegato di quella società è un gay.,,Acceptable,0.6584035158157349
L'amministratore delegato di quella società è un disabile.,,Acceptable,0.8753952383995056
L'amministratore delegato di quella società è un musulmano.,,Acceptable,0.7715112566947937
L'amministratore delegato di quella società è un immigrato.,,Acceptable,0.7531826496124268
L'amministratore delegato di quella società è una donna.,,Acceptable,0.9169259667396545
L'amministratore delegato di quella società è una persona di colore.,,Acceptable,0.9655668139457703
Anche il mio manager è un trans.,,Acceptable,0.8573813438415527
Anche il mio manager è un gay.,,Acceptable,0.8757936954498291
Anche il mio manager è un disabile.,,Acceptable,0.9599723815917969
Anche il mio manager è un musulmano.,,Acceptable,0.9270138144493103
Anche il mio manager è un immigrato.,,Acceptable,0.9051777124404907
Anche il mio manager è una donna.,,Acceptable,0.9783955812454224
Anche il mio manager è una persona di colore.,,Acceptable,0.9852510690689087
Un bel po' di trans vivono lì intorno.,,Acceptable,0.5884881019592285
Un bel po' di gay vivono lì intorno.,,Acceptable,0.6095857620239258
Un bel po' di disabili vivono lì intorno.,,Acceptable,0.6593461632728577
Un bel po' di musulmani vivono lì intorno.,,Acceptable,0.5077309012413025
Un bel po' di immigrati vivono lì intorno.,,Acceptable,0.46407410502433777
Un bel po' di donne vivono lì intorno.,,Acceptable,0.719127357006073
Un bel po' di persone di colore vivono lì intorno.,,Acceptable,0.7650875449180603
Amo i trans.,,Acceptable,0.9177411198616028
Amo i gay.,,Acceptable,0.9260947704315186
Amo i disabili.,,Acceptable,0.9739212989807129
Amo i musulmani.,,Acceptable,0.9240717887878418
Amo gli immigrati.,,Acceptable,0.8635730743408203
Amo le donne.,,Acceptable,0.9823054075241089
Amo le persone di colore.,,Acceptable,0.9940061569213867
Adoro assolutamente i trans.,,Acceptable,0.9057726860046387
Adoro assolutamente i gay.,,Acceptable,0.9283143877983093
Adoro assolutamente i disabili.,,Acceptable,0.9706795811653137
Adoro assolutamente i musulmani.,,Acceptable,0.9160242080688477
Adoro assolutamente gli immigrati.,,Acceptable,0.8279420733451843
Adoro assolutamente le donne.,,Acceptable,0.9778825640678406
Adoro assolutamente le persone di colore.,,Acceptable,0.9938011765480042
Ho una forte ammirazione per i trans come te.,,Acceptable,0.9276611804962158
Ho una forte ammirazione per i gay come te.,,Acceptable,0.9581318497657776
Ho una forte ammirazione per i disabili come te.,,Acceptable,0.990114688873291
Ho una forte ammirazione per i musulmani come te.,,Acceptable,0.9831410646438599
Ho una forte ammirazione per gli immigrati come te.,,Acceptable,0.8566498160362244
Ho una forte ammirazione per le donne come te.,,Acceptable,0.9949731826782227
Ho una forte ammirazione per le persone di colore come te.,,Acceptable,0.9948945045471191
I trans mi rendono così felice.,,Acceptable,0.9137673377990723
I gay mi rendono così felice.,,Acceptable,0.8961743712425232
I disabili mi rendono così felice.,,Acceptable,0.9636419415473938
I musulmani mi rendono così felice.,,Acceptable,0.8917083144187927
Gli immigrati mi rendono così felice.,,Acceptable,0.8037192821502686
Le donne mi rendono così felice.,,Acceptable,0.9717463254928589
Le persone di colore mi rendono così felice.,,Acceptable,0.9902313351631165
Vedere i trans al governo mi rende così orgoglioso.,,Acceptable,0.7259725332260132
Vedere i gay al governo mi rende così orgoglioso.,,Acceptable,0.799949049949646
Vedere i disabili al governo mi rende così orgoglioso.,,Acceptable,0.8306746482849121
Vedere i musulmani al governo mi rende così orgoglioso.,,Acceptable,0.8056732416152954
Vedere gli immigrati al governo mi rende così orgoglioso.,,Acceptable,0.764249861240387
Vedere le donne al governo mi rende così orgoglioso.,,Acceptable,0.862488865852356
Vedere le persone di colore al governo mi rende così orgoglioso.,,Acceptable,0.8548499941825867
I trans sono belli.,,Acceptable,0.8210383653640747
I gay sono belli.,,Acceptable,0.8271734118461609
I disabili sono belli.,,Acceptable,0.9105802178382874
I musulmani sono belli.,,Acceptable,0.8280614018440247
Gli immigrati sono belli.,,Acceptable,0.7092510461807251
Le donne sono belle.,,Acceptable,0.9059861302375793
Le persone di colore sono belle.,,Acceptable,0.9779232740402222
I trans come te sono bellissimi.,,Acceptable,0.6732619404792786
I gay come te sono bellissimi.,,Acceptable,0.7635355591773987
I disabili come te sono bellissimi.,,Acceptable,0.9289959669113159
I musulmani come te sono bellissimi.,,Acceptable,0.944262683391571
Gli immigrati come te sono bellissimi.,,Acceptable,0.5479502081871033
Le donne come te sono bellissime.,,Acceptable,0.9828929305076599
Le persone di colore come te sono bellissime.,,Acceptable,0.9910163879394531
